run,indices,signs,weights,results
763,"[8641, 8387, 3783, 1063, 360, 186, 3478, 7381, 1350, 7078]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9655457655293399, 0.8989424278703384, 0.8115112422533168, 0.7097309628759456, 0.6061625247126302, 0.49869852068120174, 0.41203031315062427, 0.3359361885553469, 0.29394365852403265, 0.2633162691103895]"
764,"[7029, 8331, 455, 7031, 5446, 3357, 4765, 4432, 8144, 6843]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9653114667878221, 0.8987709261836175, 0.8043954033733741, 0.6924619076989129, 0.5743902203979399, 0.46623774730030143, 0.37683292720983275, 0.30614662672348264, 0.23798177481614988, 0.20375369499427248]"
765,"[3013, 2519, 2559, 3340, 2851, 6288, 7782, 8647, 949, 8981]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9646121590535772, 0.8908481114957117, 0.7931525569445191, 0.6875150910680724, 0.5767632840086606, 0.4791872259441246, 0.38440157214459225, 0.3251590843241406, 0.2661946895288642, 0.24896568278527625]"
766,"[5280, 896, 9747, 9385, 9220, 2135, 2429, 1399, 3719, 3865]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9634584524462287, 0.8964924288941203, 0.800989436844929, 0.6907015286026641, 0.5820614373963767, 0.48153914048747115, 0.39835886721332964, 0.3391232263228712, 0.2721783664669666, 0.2363562152610882]"
767,"[955, 7457, 6347, 3463, 8985, 5260, 2210, 9270, 6579, 8425]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9635460229149926, 0.8962003853053151, 0.8071584114895907, 0.7032791142695614, 0.5953666099178603, 0.4876435312823728, 0.39805527438669946, 0.3248588258009449, 0.27797725726317474, 0.24299833155631054]"
768,"[300, 5884, 1172, 8659, 8, 5011, 2739, 9161, 5420, 4999]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633860593237022, 0.8926497688112256, 0.8046799981547044, 0.7015171984679861, 0.5903364532656681, 0.4813536538643138, 0.3960078193942524, 0.3277439104886518, 0.29165047936889804, 0.26231439306655563]"
769,"[6986, 3658, 5231, 5717, 3496, 5994, 2843, 8593, 2318, 323]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629002229101736, 0.8937826196002583, 0.806564504255149, 0.6977411024659621, 0.5878986463839795, 0.48026555689280503, 0.3859620220747616, 0.3095760088663375, 0.25624583453477223, 0.22613879067131779]"
770,"[1276, 514, 9082, 1419, 8880, 8349, 1223, 757, 918, 6803]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630768709618608, 0.8953217159682565, 0.8007176448690922, 0.694487483501801, 0.5807272983500126, 0.4689902645913405, 0.37947093845749225, 0.31189617666080316, 0.26528671471988763, 0.23258888284997412]"
771,"[1328, 4699, 1620, 7187, 2509, 4130, 5833, 2818, 9077, 7155]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9646789287579757, 0.9012034708312427, 0.80648624620779, 0.6989433129292034, 0.5940668444211153, 0.4999407299268319, 0.4312287072694827, 0.3632270693505798, 0.34001632252665376, 0.3118397099579389]"
772,"[1493, 3483, 2827, 2994, 9153, 8646, 4180, 870, 4819, 4605]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, -0.9318927781937794, -0.9156034757979407, -0.8995989072027624, -0.8838740953174353, -0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.9641628656721818, 0.8938968561494509, 0.7958828167219734, -0.682278609693693, -0.5690925981381036, -0.4721730716150979, -0.376740902331572, -0.3016857054673483, -0.24291917272068528, -0.2067098687745601]"
773,"[9534, 8347, 3530, 1867, 2353, 1494, 3260, 318, 7156, 9081]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621668189668021, 0.8921461185412985, 0.792626503330324, 0.6852037663173871, 0.5771171781748555, 0.4680673574594916, 0.3729269783910255, 0.30829269033522444, 0.2508840531042583, 0.22076411480564814]"
774,"[8366, 7653, 8634, 3853, 1097, 6880, 4246, 9829, 6870, 6403]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9608673268565328, 0.8899830115606698, 0.7917185970701939, 0.6879468769181227, 0.5843143608029482, 0.48233899273192166, 0.39398330837219475, 0.3221303943078827, 0.2750731705788149, 0.2504332346471729]"
775,"[9415, 9261, 90, 4987, 1158, 9232, 7397, 9513, 4192, 4110]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.966007716597979, 0.8966657578721487, 0.8056499380618857, 0.696944287886324, 0.5863552234935662, 0.47525858141490906, 0.38335157996865377, 0.31702119588523203, 0.27406067638574894, 0.25951213705101567]"
776,"[2162, 2026, 548, 6939, 335, 9723, 1282, 3306, 3231, 3809]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645409272155908, 0.8990995385922159, 0.8060912476365417, 0.6915175396547298, 0.5817447844081678, 0.479092641754221, 0.3819339684509796, 0.31276152698789633, 0.2700490038511225, 0.24804394413215367]"
777,"[8521, 4249, 6181, 7912, 6607, 8002, 4037, 5142, 4753, 640]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9628627263020598, 0.8918022045594468, 0.7998807178216198, 0.6961220215763767, 0.5894257007140423, 0.4944994256005237, 0.4016533801643746, 0.3341358638136705, 0.2893273898854057, 0.2752857342858414]"
778,"[5476, 4576, 852, 2670, 4560, 65, 4212, 1962, 4620, 3744]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9624943676988216, 0.8942870972264364, 0.8033884783260302, 0.7003854390921723, 0.5876413041038943, 0.48689075565418055, 0.3994842042738321, 0.32620385266139845, 0.29110876271433367, 0.25346371821871416]"
779,"[5099, 3532, 6682, 2074, 5851, 3363, 7454, 5272, 3457, 733]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.964207221314394, 0.8991230374207269, 0.8066624850538676, 0.694375338827141, 0.5785868885840747, 0.4756678990237552, 0.39471014093275336, 0.32646297273737085, 0.2779580448347298, 0.2385143851325265]"
780,"[4816, 9753, 3135, 624, 6863, 6471, 8175, 38, 3874, 8806]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9632981150399462, 0.8940710464958066, 0.7995120401401753, 0.6918912958421599, 0.5753090857591107, 0.4699799332458104, 0.3860252800390858, 0.31333386093972815, 0.26155100590022334, 0.2382702814830184]"
781,"[7824, 9411, 2530, 3675, 5454, 2370, 1591, 231, 7617, 5100]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.965728736638109, 0.8997160672058115, 0.803038815296282, 0.6977352500077052, 0.5933073393975268, 0.4891167261328964, 0.39246246734182894, 0.30926203026098187, 0.25720210136327615, 0.21569182915252905]"
782,"[9765, 784, 7675, 9001, 2691, 9894, 4414, 6084, 2232, 4828]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, -0.8383297248932695]","[1, 0.9637344391395604, 0.8980177286657474, 0.8089162156446735, 0.6964635648810423, 0.5859891646101982, 0.482208505100729, 0.3751956768014876, 0.3065039664527889, 0.2634944222460628, -0.25242769990539765]"
783,"[4518, 105, 8557, 1708, 5767, 7146, 3239, 764, 5354, 4617]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633870395541705, 0.8964397333939081, 0.8056083872251246, 0.7025213188978616, 0.594051771919838, 0.4908751579566304, 0.40866265136152197, 0.34176969168450005, 0.29865011916364453, 0.25845578966672017]"
784,"[7157, 8466, 2089, 5541, 3535, 313, 5034, 1351, 6074, 5185]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9625560376991869, 0.8932368214922439, 0.8010591626286343, 0.6977695081628662, 0.5909729484332271, 0.49811438545840686, 0.4095986253380898, 0.35094247650005184, 0.30568007332948394, 0.29316201917845075]"
785,"[2469, 9078, 1109, 8006, 7073, 4649, 7796, 7566, 5795, 8376]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9658049851866468, 0.8981117085557051, 0.8041744599939216, 0.698598501771166, 0.5839235010773697, 0.47949861789924947, 0.3889629132103677, 0.3155668111000705, 0.26959452973097264, 0.2296865002373459]"
786,"[7569, 7042, 9006, 3660, 5654, 7365, 5102, 1951, 2706, 8034]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9654230114158866, 0.8952701033528377, 0.8051294566402095, 0.698204675405933, 0.5971542531853635, 0.48869897297391085, 0.39949866609833723, 0.3244730345704508, 0.27202282634131664, 0.24867371943745561]"
787,"[3713, 894, 7613, 5195, 9335, 438, 4405, 6364, 7938, 999]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9650598519038309, 0.8952716131717807, 0.8077118795837943, 0.7051039005043306, 0.5987623401819542, 0.4859988283139197, 0.39254982501455676, 0.3274164357675846, 0.2716542419581377, 0.24796767447425858]"
788,"[4289, 9667, 7222, 190, 3927, 5570, 3764, 3561, 406, 3042]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9632987805365123, 0.8934781252524504, 0.7979951478406776, 0.6942851366647219, 0.5831510594990319, 0.48567672866863326, 0.38660809962805637, 0.3125412042439336, 0.26444152725040615, 0.2471156941497338]"
789,"[9517, 7151, 3209, 263, 9820, 5648, 3968, 6107, 7005, 9606]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621342450453803, 0.8930511869401451, 0.8013236733331408, 0.7018613660454189, 0.5980598435623348, 0.49184740795818155, 0.4080909181140923, 0.34288613506397686, 0.29890186599686186, 0.279621731037569]"
790,"[4437, 559, 5330, 448, 9688, 2806, 5762, 4020, 6948, 5580]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629541985333082, 0.8919427184778582, 0.7974892861729096, 0.6798107927726775, 0.5757601247113802, 0.46421351176560616, 0.3746299451777717, 0.2861635879410407, 0.2577012992401945, 0.23723845275724612]"
791,"[1732, 4795, 8751, 9739, 7723, 6835, 5660, 7100, 5603, 5727]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.965293821568627, 0.8967773022687121, 0.8041323142045516, 0.6953018985215773, 0.580207299840206, 0.4742000706941824, 0.38263090995666055, 0.3136356113649693, 0.2719400416680599, 0.2515777993457474]"
792,"[378, 459, 9927, 1408, 5096, 8975, 3412, 3583, 5843, 320]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629467207273337, 0.8946571596225839, 0.7976116566638151, 0.691249739684197, 0.5745636675450396, 0.4654136577714398, 0.3778685765564976, 0.2932384759086044, 0.24917589987503655, 0.21923572913597827]"
793,"[9128, 1996, 6897, 1262, 2162, 1110, 3955, 495, 4977, 5118]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9636792900180224, 0.8932887796090629, 0.7992512639657567, 0.6962563923742742, 0.5866185895473538, 0.49606689123400516, 0.40782878390046795, 0.3461053653194775, 0.29074812849281845, 0.26239150280310236]"
794,"[4607, 4838, 5104, 2141, 3055, 9476, 5861, 1683, 6741, 1404]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638327274161753, 0.8993142697849702, 0.8058242664677534, 0.698923442873595, 0.5882528889154675, 0.48600382392695424, 0.38303837371104027, 0.3185679548193404, 0.254658881407587, 0.22060282390770644]"
795,"[3100, 934, 4961, 5133, 4752, 7675, 6946, 3390, 2842, 3151]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9650086430463496, 0.8938406847435748, 0.8063515975937474, 0.6952491023803233, 0.5838862343602574, 0.47646432058742355, 0.3822704634989154, 0.30152829137187365, 0.2499097760593725, 0.23315076132591436]"
796,"[119, 7639, 3986, 587, 9376, 2564, 6897, 6224, 8373, 8376]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621501073594275, 0.8912756580196729, 0.8012168132481734, 0.7054339294871034, 0.591414293163844, 0.4854263892788391, 0.39764037461770596, 0.3307508842208054, 0.27812904919057124, 0.24628631673011198]"
797,"[2795, 6058, 7633, 6914, 543, 358, 6450, 1001, 8391, 5292]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645550493148973, 0.8993819172773799, 0.8042824282569232, 0.6975304516075032, 0.5857685539625934, 0.4885161270681636, 0.4136153495628279, 0.35197324667704755, 0.29911222397644066, 0.25887110050363143]"
798,"[7746, 2069, 9739, 1495, 352, 8322, 9916, 3098, 3998, 8656]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633074942653594, 0.8997381084154032, 0.8071148286294882, 0.6989420672615905, 0.5874147427893048, 0.48571676182682455, 0.3852354556389201, 0.3091248317764511, 0.2670360978114418, 0.26161903581932966]"
799,"[3239, 6372, 4097, 6965, 1816, 8625, 9388, 8773, 4102, 9939]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9646534522445555, 0.8952115329125625, 0.8055794204306589, 0.6932969737103083, 0.5834201334409451, 0.475698862311751, 0.3862323285529329, 0.32696633208481196, 0.2915478529258807, 0.26717667070778445]"
800,"[645, 7090, 2161, 3308, 3943, 1771, 4731, 5352, 5435, 5484]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9632600268617929, 0.8949470405215632, 0.8050674285021333, 0.7028543415883427, 0.6049070380009866, 0.5028958258341568, 0.42010254994911206, 0.344290056208232, 0.2970077579569131, 0.2623831477132964]"
801,"[3248, 6563, 2053, 1185, 5994, 1442, 7582, 9753, 8479, 8441]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630593412485353, 0.890858910914775, 0.7955223918309684, 0.6841037239261397, 0.5686444373463967, 0.45551488852494537, 0.355923286756671, 0.27775913871781494, 0.2404257797752623, 0.22294727909071]"
