run,indices,signs,weights,results
51,"[1354, 5718, 7253, 9889, 9664, 2426, 4490, 2119, 4696, 8665]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0333619016885163, 1.0649069838298317, 1.0861899831215365, 1.1103588030104328, 1.1300168774573882, 1.1221348514402034, 1.1138118854623342, 1.047639356543292, 1.0068629912713687, 0.9829919901904284]"
52,"[7079, 5621, 2737, 2173, 9187, 3282, 4077, 5168, 8988, 1657]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0290033931535576, 1.0545951633993262, 1.0819576081992373, 1.1032828482695511, 1.1103305274808675, 1.1205142621684774, 1.12062203440078, 1.1082681489148967, 1.061804941536645, 1.048941809543288]"
53,"[1457, 4545, 5620, 4959, 5276, 2626, 3422, 5763, 2782, 5366]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0301035506380682, 1.057457061679661, 1.0774054959688164, 1.0983162533591182, 1.094013531716246, 1.0863064176190182, 1.0727098567290012, 1.046242930941403, 1.026603974231022, 0.9889237157727863]"
54,"[9619, 3099, 1543, 1237, 4196, 1279, 9216, 2028, 3896, 5363]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0304784860686913, 1.0589286730311533, 1.0777577331574637, 1.0919946018948554, 1.096214404354453, 1.101620851625341, 1.1153901742099495, 1.0956462551422925, 1.0369027859050346, 0.979644249874604]"
55,"[1444, 8806, 7570, 545, 1139, 5211, 3827, 4177, 5137, 3318]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0347613438211507, 1.0690135941342322, 1.0989364360853933, 1.1225039682343474, 1.1466608435590226, 1.165151775576971, 1.1288319376856435, 1.0897773075740913, 1.0375256064233518, 0.9915127663337286]"
56,"[3228, 3955, 4853, 9103, 3990, 4647, 6572, 7364, 4346, 2872]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0341837092515838, 1.0613761433658178, 1.0714715634700533, 1.0727247912925224, 1.07874793514902, 1.089873958605381, 1.0765453494697577, 1.0664341223059723, 1.0086613445376973, 0.9630487102140878]"
57,"[1945, 5983, 5262, 228, 5371, 7776, 3673, 535, 5789, 4438]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0328150315965836, 1.044878116276767, 1.0575995399285032, 1.061006997350926, 1.050905157166026, 1.034237297586538, 1.0125230314976004, 0.9776514100732588, 0.9558283848011087, 0.9063201373346025]"
58,"[4148, 6362, 5851, 7353, 9587, 6512, 1263, 6313, 1513, 847]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0352282675722302, 1.0645196290367913, 1.094026988413667, 1.1119642187935865, 1.1192205234670574, -1.1196089784244256, -1.0954767142804271, -1.0714716284612427, -1.0343549002316053, -1.0166644817487904]"
59,"[2882, 2455, 1173, 3231, 6650, 8316, 8786, 4564, 5441, 2243]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.03055297275775, 1.054505654486866, 1.0783248748611507, 1.0959681648347444, 1.1153482590031252, 1.1246333574779355, 1.1322586231378968, 1.1017623836755859, 1.0777738343970535, 1.0531153402335347]"
60,"[9803, 1959, 9321, 4863, 9615, 1739, 3959, 9671, 9944, 1379]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0304363809206187, 1.055392503059964, 1.083525523956971, 1.0928574261524646, 1.0968857401717838, 1.1074426985464976, -1.0576146073937276, -1.0173303263797735, -0.9695288251802068, -0.910516466108562]"
61,"[1544, 1504, 215, 657, 6009, 4807, 1423, 8035, 5148, 250]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0322654331571939, 1.062904316217843, 1.0838858600685053, 1.0880836073216398, 1.1005242772389408, 1.1089371059341155, 1.0751727743646293, 1.068684281770177, 1.0255242554720032, 1.0039211355361382]"
62,"[2336, 1453, 8593, 9546, 1866, 4581, 1261, 4668, 4558, 4708]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0323069111814516, 1.057562055868748, 1.0826847307351466, 1.0991943800518216, 1.1076747983530317, 1.0891783326834792, 1.086011570750542, 1.044439955399415, 1.0027942760189, 0.9680526267657504]"
63,"[6222, 6741, 1690, 1088, 9924, 3202, 7577, 4499, 9150, 1847]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0297463415046562, 1.051480932902323, 1.0611691606120774, 1.0592245734926655, -1.0739825501632578, -1.0657212926775415, -1.0566909395740978, -1.057133941031832, -1.042800818748486, -1.0230235007021418]"
64,"[5115, 7793, 3949, 1002, 7153, 3794, 2517, 6328, 8020, 214]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0347602602437678, 1.0692569780191123, 1.0911900161810957, 1.1126914075856897, 1.1238525700665365, 1.1278705628796812, 1.1036580828694154, 1.0512028309015151, 1.040942943934055, 1.015350386579501]"
65,"[1941, 4024, 3051, 2613, 8858, 5635, 5457, 5773, 1334, 9496]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0328909769631023, 1.0588950153223584, 1.0791885864353974, 1.0982742441143398, 1.1002132334041048, 1.101713774353428, 1.0995997675925768, 1.0641598954704183, 1.0495259776086086, 0.9955006299632827]"
66,"[7333, 297, 2239, 1091, 767, 7015, 3710, 4488, 3581, 9016]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0323010306381677, 1.0592991900382354, 1.0775393707628607, 1.096059538267789, 1.1176618109100138, 1.109501410995682, 1.0975414756003654, 1.0718745074273275, 1.0692901969485382, 1.0376774223745908]"
67,"[4668, 8438, 3562, 9509, 3564, 3614, 7013, 2278, 1190, 3590]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0284309254097557, 1.0612810679729878, 1.0885638144313081, 1.114150342335257, 1.1249523866588012, 1.1209380909537912, 1.1098607258553865, 1.0811859963897288, 1.04489941224749, 1.0230976632297262]"
68,"[1101, 6745, 3876, 4149, 6862, 103, 1767, 726, 109, 8427]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.03086325821196, 1.0608820271654833, 1.0844842518076243, 1.1089805179645835, 1.1195606939623186, 1.1415015925257912, 1.1183510559348058, 1.136433980693416, 1.098494279483878, 1.052857206062487]"
69,"[9819, 7799, 6849, 2180, 7027, 5614, 4311, 7877, 9290, 215]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0324129776794175, 1.0572602382070058, -1.0763923118816952, -1.0906937816841888, -1.087959727861671, -1.067854315193253, -1.0462431128091538, -0.9998559458570788, -0.9855730553741718, -0.9522100718097802]"
70,"[7384, 9810, 9302, 9182, 5872, 1131, 5962, 3368, 3413, 8441]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0324313747877274, 1.0562005555829552, 1.075491448669586, 1.0912154399110396, 1.0954282314229316, 1.0839457659873577, 1.0720791478252258, 1.0450551890188564, 1.0128495301336249, 0.9728530170524627]"
71,"[5714, 5029, 9458, 49, 4800, 887, 5029, 6618, 5071, 7597]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034378949007143, 1.06665609350844, 1.0947333194988973, 1.1134004192039184, 1.132421402189898, 1.1462250024634406, 1.1545883222779345, 1.1459028939389204, 1.1075833510812358, 1.075915033716906]"
72,"[8030, 4418, 5360, 8361, 2246, 470, 9952, 6675, 3934, 481]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, -1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0304500680255906, -1.0572411322930209, -1.0800768738227782, -1.0965072499811175, -1.1046939714508914, -1.111531784452981, -1.1273089033099968, -1.1247019096051498, -1.1040627246175205, -1.0883764066787225]"
73,"[3085, 2817, 8284, 4269, 7764, 4117, 3255, 4241, 7914, 5833]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331290430909676, 1.0630967606822685, 1.0861016816567666, 1.0895780585643635, 1.1078420526071209, 1.0734858048658835, 1.0656955675527013, 1.0447372117646812, 0.9953250571639067, 0.9494874385258155]"
74,"[5735, 6297, 3711, 5982, 8989, 6340, 1453, 8348, 5363, 3024]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0332470716309128, 1.0608049278111995, 1.0725037797738481, 1.099316536176562, 1.1080264593836144, 1.106059031464254, 1.0912448756368742, 1.0654927820664128, 1.0208704604530532, 1.0073361502272646]"
75,"[5668, 4824, 5369, 6932, 1259, 201, 1372, 3532, 3406, 819]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0330522173487025, 1.0611982690246002, 1.0792713807635215, 1.081092722261101, 1.094019625713867, 1.1019066253026752, 1.0892209244700086, 1.093659563362821, 1.0487734580670816, 0.9954436143218169]"
76,"[1488, 6477, 3002, 2222, 5817, 5959, 3934, 9670, 5315, 14]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0317672603071484, 1.059007879737096, 1.06738466999172, 1.0735955887518303, 1.077167240746013, 1.0866528437628131, 1.0734343178685701, 1.023484775767931, 0.9601797127418717, 0.8970139763074941]"
77,"[7856, 5070, 120, 9124, 7405, 8251, 8757, 2425, 2745, 4127]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0337802128947242, 1.0631162958311844, 1.0899811242229558, 1.0994370405231206, 1.0968211566319301, 1.094310975691888, 1.092127361404521, 1.0646563936336153, 1.0580178644882943, 1.0254791695737695]"
78,"[7589, 8343, 2626, 4935, 1645, 6424, 3256, 4306, 5551, 1583]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0320823045765934, 1.0639149290031218, 1.085877054804409, 1.0916859152283864, 1.0990939337066015, 1.0854472794690806, 1.0514106752443428, 1.0444016017735094, 1.0107973346662429, 0.9670584343606295]"
79,"[4400, 8762, 2422, 9245, 3831, 9193, 555, 1851, 2868, 1522]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0349928871801322, 1.0650136581464815, 1.0957064913937609, 1.1263669086333898, 1.141541271939682, 1.1467135098998305, 1.1728972058993379, 1.1714201270769327, -1.1498254590368875, -1.1255835629831992]"
80,"[4410, 6927, 1432, 8713, 4732, 7959, 2475, 786, 9916, 5145]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0345656448228622, 1.063919598329244, 1.0912378273286925, 1.1150205529048867, 1.1201890700229558, 1.0881895803216821, 1.051387538831355, 1.033525596800346, 0.9952459208810537, 0.9442419507001667]"
81,"[691, 3293, 5540, 1146, 4933, 1109, 5121, 5477, 278, 2859]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0314944054116197, 1.061231868357717, 1.06745793499364, 1.0709482038722116, 1.0786956705124295, 1.050464651429563, 1.0553618847412498, 1.0348465647052165, 0.9913240705381406, 0.9395721304036492]"
82,"[5123, 8865, 9191, 9314, 7065, 7405, 991, 3894, 3598, 6007]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.032271207072562, 1.0534698722011464, -1.0800471675793453, -1.0943722773779432, -1.0870737949020464, -1.0707301201663517, -1.0695889568297894, -1.0236411063428679, -0.993061755706634, -0.9277492898321894]"
83,"[725, 143, 9348, 116, 7783, 1235, 1493, 6749, 4268, 5289]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032280772179594, 1.0441781510769756, 1.0676529795057388, 1.0898589034299995, 1.0877588210101425, 1.1187722670836113, 1.1228607394244416, 1.1067870831478732, 1.1082723110913133, 1.085703748045127]"
84,"[4648, 573, 7215, 9817, 4252, 7146, 5195, 2147, 9724, 7552]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.035296124102523, 1.065960355673787, 1.0903601283615822, 1.1162517931387936, 1.119240743738494, 1.125046464936147, 1.1200569303942243, 1.111552325528021, 1.0894159982861769, 1.0569482963734607]"
85,"[1555, 2157, 5103, 3595, 9434, 9430, 8736, 5807, 3197, 4361]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.031950623473442, 1.0609116435767696, 1.0790893733705595, 1.0956643862172857, 1.1107320074232114, 1.104925822014474, 1.0975068189508408, 1.043810789900907, 1.019377691907733, 0.9986452510947723]"
86,"[6564, 906, 7300, 5733, 7012, 366, 3551, 3939, 2623, 5867]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0319499460399633, 1.0575882019479448, 1.0846508824482948, 1.101839967789751, 1.1072806582673995, 1.1035054021173685, 1.0640704793013254, 1.07296727088016, -1.0130111228697718, -0.9622503843504313]"
87,"[2992, 1329, 7763, 6335, 5720, 9216, 6094, 5800, 8761, 5154]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0313292458570964, 1.0534261655511072, 1.0832179766608618, 1.1056849886750837, 1.113728646772903, 1.1305741502205593, 1.1153092233373814, 1.083645238676398, 1.0374396398681849, 0.9875020958913777]"
88,"[8316, 8528, 3967, 4112, 9684, 8259, 5971, 7474, 5019, 8345]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0336813735472101, 1.0621382463127995, 1.077056275677348, 1.0837516626771724, 1.0902084162386005, 1.0866643301945356, 1.0687547538722437, 1.0649656195694897, 1.041952827969323, 1.0172655050101502]"
89,"[5715, 97, 6955, 2565, 4093, 4205, 9624, 3391, 5958, 3864]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0336729555346633, 1.0576969807315135, 1.06757918441049, 1.070099365994993, 1.0801652258324073, 1.1042229701261657, 1.0425789050779215, 0.9968231941869626, 0.9646397488313161, 0.8955317409956254]"
