run,indices,signs,weights,results
43,"[6163, 8130, 2458, 8818, 3059, 2582, 5952, 4698, 6167, 3493]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0994837469396785, 1.2116549351470038, 1.3235842652385512, 1.437949856746252, 1.5355152414964661, 1.6244956437864464, -1.7429974245507422, -1.8209192889655073, -1.8119140457869098, -1.893111665693929]"
44,"[8307, 8891, 4515, 9455, 6445, 8563, 2876, 1284, 2822, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014600517840778, 1.215409807526561, 1.3335453489194318, 1.471567812801393, 1.585049148267827, 1.688508254562754, 1.8351892134144325, 1.9008461589703356, 2.009546884206204, 2.1390083463864893]"
45,"[4306, 2117, 9586, 1156, 5761, 7922, 5100, 4779, 651, 7733]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0988377416882122, 1.2145475138918915, 1.333329501884741, 1.4573632632684244, -1.6071864177621873, -1.7675231482401486, -1.919570004006353, -1.9991625355416642, -2.0602019975703434, -2.140118102473337]"
46,"[8315, 5887, 6002, 9220, 1768, 3199, 1952, 4485, 8287, 7889]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0930129275623706, 1.1797626500245963, 1.2415340176642387, 1.222446175151719, 1.3481401557521207, 1.434626174582402, 1.4658534564037207, 1.4850200976897343, -1.5605988604292373, -1.656152781168715]"
47,"[7611, 4902, 7335, 5902, 3189, 6146, 5607, 8249, 5516, 5227]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.1021420093639078, 1.205996961118026, 1.3077785790649175, 1.4245036090500123, 1.5302246268878104, 1.5913881148292068, 1.677542701971957, 1.6268206481742382, 1.7279067414298366, -1.5862447201958267]"
48,"[3036, 9243, 8263, 6769, 9468, 6438, 2116, 1960, 8266, 4028]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.096203432870486, 1.2125042345982648, 1.3299967091185818, 1.4601329291655096, 1.588932465407443, 1.7250616240381458, 1.8837324270784743, -1.893190286772054, -1.9849870589430818, -2.06114770254338]"
49,"[1114, 5533, 5972, 7145, 5691, 6786, 5269, 5728, 9909, 3477]","[1, -1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.093583956525955, -1.1856083381417166, -1.283023188349725, -1.3361464158400882, -1.3627995034223581, -1.423794936747971, 1.5398815066811014, 1.6212727662546496, 1.532839972272104, 1.2684460246535931]"
50,"[4726, 1022, 6244, 1565, 1826, 7046, 4684, 1292, 1151, 6472]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1027871215469085, 1.21467271105187, 1.3279253644990234, 1.4131678944603248, 1.488346417621875, 1.596857613121424, 1.6915350035578935, 1.791232852210831, 1.8679184387832215, 1.9531830888187778]"
51,"[2332, 8358, 8771, 3349, 5082, 3414, 1559, 5226, 8438, 2299]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014866148881193, 1.2023898857169046, 1.2959747011770753, 1.414181214771921, 1.545389705319405, 1.6465855568402228, 1.603522679483893, 1.6952382409671902, 1.6691147041429215, 1.6266021602003695]"
52,"[3799, 5561, 7912, 2454, 4796, 2111, 9458, 2424, 8496, 6535]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0884319738473598, 1.2003468763363403, 1.2848728663493043, 1.4027321150249918, 1.5065165565253162, 1.5099291244530757, 1.5950603172434046, 1.6245954008445034, -1.7434856982535956, -1.8134530647255545]"
53,"[1509, 8964, 5778, 1108, 1816, 4614, 9054, 9252, 4051, 3664]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0922351246434745, 1.2057665300407545, 1.3061079664088737, 1.411153376257423, 1.5212578407406532, 1.575723312648045, 1.57067489800956, 1.53507110880725, 1.5506543082179007, 1.7169293192028483]"
54,"[7865, 9285, 1375, 3821, 875, 2723, 5185, 4562, 5787, 2971]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.096856622827721, 1.2117466180968144, 1.308543429790284, 1.400873561539346, 1.5126982047971402, 1.6710983943485382, 1.7644790508597448, 1.8467789010531879, 1.9108295467749032, 1.9277090498275813]"
55,"[9799, 5158, 3760, 7009, 3672, 788, 3899, 2737, 8339, 4271]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0922287738868552, 1.1930650962506497, 1.30021390724316, 1.394561015129839, -1.5248375096428048, -1.6544936801833425, -1.7584271193573722, -1.8804227491459493, -1.9802442493342107, -1.9294704427071234]"
56,"[8679, 3037, 9573, 2784, 8909, 2464, 1622, 2559, 3336, 4086]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021516021827067, 1.217514689735898, -1.327032697789748, -1.4522508194072068, -1.5722748097211803, -1.7135568779891994, -1.762473744385187, -1.7931506287295975, -1.8386685914835517, -1.9735580870057696]"
57,"[8981, 4827, 6251, 1119, 3794, 585, 6936, 2112, 8840, 8434]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.098155159965587, 1.2075798300444227, 1.286012076044677, 1.3855849762306955, 1.4906338216249133, 1.604366529296768, 1.651023070709841, 1.7042295734127404, 1.8274080586000008, 1.9002168403274249]"
58,"[6444, 7933, 7237, 1699, 8552, 7801, 1104, 6741, 5149, 440]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1041353750196832, 1.203036868649586, 1.2951504092414068, 1.3852983788672764, 1.4540180445026232, 1.5845655590045087, 1.6919946556606118, -1.5908866847944347, -1.6710720785821516, -1.7364220523850404]"
59,"[4894, 8744, 596, 3921, 3268, 1558, 9714, 8130, 4539, 9499]","[1, -1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.098828267717514, -1.209389534306674, -1.3028183265275177, -1.3983843952963222, -1.522816978165681, -1.604431255424696, 1.715533154161502, 1.8542237502812378, 1.9286498527250624, 2.087028808478494]"
60,"[8582, 2284, 8724, 7, 2904, 3366, 6193, 2031, 2712, 9004]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0882555995147118, 1.1883065451886965, 1.2625502336757362, 1.3960149909215411, -1.521223568565741, -1.6816611699081614, -1.762556443132779, -1.8849721236335841, -1.978759841838627, -2.105432935870461]"
61,"[9020, 8724, 6467, 6768, 1729, 7863, 2483, 99, 2285, 7422]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0994691201516735, 1.1919232099111066, 1.2937851432569645, 1.4174387856955204, 1.5366706990558157, 1.6345218683008607, 1.800687577450724, 1.8678604123031282, 1.7928139396595641, 1.887617649585941]"
62,"[8918, 5011, 9402, 8263, 5891, 8641, 5650, 2101, 7896, 2539]","[1, 1, 1, 1, 1, 1, -1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0811253122536895, 1.1472564756439079, 1.2316223438700802, 1.3182252583939398, 1.4283636987912558, 1.513871911425817, -1.5214718207802655, 1.4143313319524833, 1.5231239928150104, 1.6119374172043464]"
63,"[3289, 8579, 5819, 3958, 1762, 5340, 8687, 5230, 1555, 9775]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0968568970974497, -1.2120059296335288, -1.288710122455439, -1.3771094680689446, -1.4947826256656005, -1.5969119283146231, -1.7556642496166268, -1.8561351812765137, -2.0226245234045854, -2.1725479489596897]"
64,"[3046, 208, 9525, 6484, 3785, 5612, 4484, 8181, 2465, 7616]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.094260972263975, 1.2067698117718955, 1.3263705807321384, 1.3820717545861136, 1.4857168145944022, 1.5827680729870446, 1.7169498180040377, 1.7562491392629196, 1.7308144085820554, 1.729458501841976]"
65,"[2790, 8794, 7933, 6631, 1535, 9639, 6944, 5238, 6204, 6814]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0968920908226314, 1.2082748792076754, 1.3167791855338262, 1.4597913529601387, 1.5390875191582687, 1.6689613689432323, 1.7962924019971955, 1.9158984882225212, 1.8824042407956476, 1.932486975197579]"
66,"[5930, 4495, 2692, 2839, 3561, 1593, 8839, 8796, 6450, 560]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.0995011717905976, 1.2094771420279222, 1.3230860519494902, 1.4659519017886316, 1.596985690317418, 1.7279557224344644, 1.89328745113768, 2.043331632491298, 2.160936420610487, -2.2782230672327466]"
67,"[1628, 747, 4904, 5071, 3295, 7346, 2138, 9566, 8806, 6554]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041337758962548, 1.2089630207079014, 1.3215070313567285, 1.4361965702886073, 1.5889768909650837, 1.7249876855587707, 1.8999448826994279, 1.9799975999218364, 2.103813457264878, 2.2740791127074695]"
68,"[584, 3646, 3097, 6969, 4065, 5414, 4181, 9041, 3740, 3546]","[1, -1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1048003642439594, -1.212560057846651, -1.3225034792356682, 1.439294873390953, 1.4671255339467133, 1.532974598090897, 1.5764100734367834, 1.6265792540265906, 1.7132793194830336, 1.4994640220709783]"
69,"[3345, 2080, 9910, 496, 6371, 6266, 4007, 664, 1491, 667]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.1041258168374173, 1.2066208539825845, 1.3032486437632738, 1.4238782008907593, 1.5243537391906403, 1.6510149120375952, 1.7589529231444414, 1.9444629255547536, 2.012007473358717, -2.1367891714264413]"
70,"[7774, 8758, 9293, 6157, 4251, 2288, 5356, 9162, 3643, 6173]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021467567516605, 1.2029600194598955, 1.3029849711351404, 1.4129985003657743, 1.4990891006065317, 1.559517417687655, 1.6198019051518167, 1.5947123745231142, 1.5724546969984512, 1.50546004734125]"
71,"[4059, 2021, 4402, 9083, 6902, 9912, 9892, 3171, 7836, 8965]","[1, -1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0981672623492729, -1.209008436525463, -1.3199807724828492, -1.423845019862466, -1.578970492226767, -1.672809828262959, -1.7081016132608104, 1.6336668962644423, 1.6664193591335381, 1.7523518498626707]"
72,"[3618, 7942, 8731, 801, 2328, 7871, 1072, 116, 1432, 6744]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1047843570902005, 1.2192364777230122, 1.3360812851090453, 1.459478543060862, 1.5809999741041316, 1.6743539355126493, 1.8052632810476088, 1.8929496897429972, 1.9613226563870068, 2.036322385687275]"
73,"[4115, 7487, 7141, 5382, 4936, 6589, 7263, 3439, 4798, 8271]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1012392810636162, 1.2018147021351782, 1.2964284407596938, 1.4107505797951458, 1.5439995916338531, 1.6103462080333266, 1.6900634354917932, 1.7452637909138988, 1.7487308175572551, 1.8611784800925237]"
74,"[1270, 755, 2961, 6583, 8661, 4147, 1998, 6691, 9346, 3082]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.102078683123907, 1.2116350785816177, 1.3087623257779584, 1.4096369922869207, 1.5415405587204525, 1.666253253109381, 1.7594485599570615, 1.744562439816575, -1.8475563899759124, -1.9063534326712512]"
75,"[3043, 1716, 6615, 2528, 9612, 6357, 3751, 6372, 5351, 8287]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.0994836544840467, 1.2112005236688668, 1.3262613137417552, 1.4563520155565473, 1.5906714344503778, 1.7301354995690814, 1.9056635816027439, 2.0477823831167474, 2.112887153683222, -2.2266251372325305]"
76,"[4305, 4721, 3399, 3497, 8105, 4881, 1676, 4723, 4461, 6716]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0982116978495875, 1.1956044090223685, -1.2834675230630326, -1.386015399883066, -1.5109297000346853, -1.6483968769053663, -1.7711726729793762, -1.7794158697709694, -1.8274123333520171, -1.814499085689638]"
77,"[9550, 2119, 8830, 6094, 619, 1880, 8271, 4360, 3070, 7646]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.101483403222003, 1.217580417260039, 1.342631628929274, 1.4558322123197938, 1.5820953490418252, 1.730135974416381, 1.8815330865177615, 1.9168303227793844, 1.9968445943486486, -2.135979862878911]"
78,"[9862, 6972, 476, 9302, 144, 6023, 5864, 8232, 4647, 8123]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.104116220200182, 1.2087779192097405, 1.317319615647808, 1.4396992604388479, 1.5887972098975427, 1.7071350488801948, 1.8607667613759051, 2.0079791779437697, -2.071403840542654, -2.304650279335339]"
79,"[7109, 7794, 5758, 5112, 5136, 9921, 7982, 5809, 316, 4578]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1034679866276857, 1.2001229052498936, 1.3200124030948568, 1.422099848102417, 1.5330166462450825, 1.5929718022080703, 1.6468970403441276, 1.6102596936901286, 1.7652338290469394, 1.773724311945653]"
80,"[3808, 2722, 8197, 6636, 9500, 4201, 7430, 4788, 295, 7373]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1047939715963995, 1.2153287151595256, -1.2980133802892027, -1.416111953703473, -1.486061967170808, -1.5622830839486364, -1.7143405548657316, -1.8829009433953752, -1.9926727474923016, -1.9868942438715256]"
81,"[5071, 9020, 1698, 254, 3248, 9620, 7281, 5972, 4839, 5840]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021420093645031, 1.202914732777052, 1.3307868170444035, 1.4562388952817111, -1.5750538941199033, -1.6382410885587388, -1.7110205863329861, -1.7974590529821757, -1.9701885209388093, -2.074965680597738]"
82,"[4890, 7020, 2620, 9178, 7489, 4593, 4746, 8745, 8520, 5886]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0922190854177312, 1.1834546262038295, 1.2273857687136653, 1.3251613449431234, 1.4217670250936307, 1.460543376426914, 1.5169012791790393, 1.634106112338489, 1.7161045369756953, 1.766482340910676]"
83,"[6069, 3816, 3344, 5458, 4767, 9174, 1973, 6431, 9992, 6437]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.094276538338578, 1.1927083137080778, 1.296528945029097, 1.3782403210161334, 1.4584249876271798, 1.574210270179125, 1.655111343555863, 1.7569058708799723, 1.734696350826595, 1.7839910218668407]"
84,"[4871, 2337, 2829, 3880, 6642, 9594, 6354, 8536, 1754, 5269]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.099459239349149, 1.2023115212943711, 1.2538395494036392, 1.3181333061436395, 1.4020323036115596, 1.4365158462202525, 1.5106178655963654, 1.6375242329927155, 1.6491145697453733, -1.7666911525343914]"
85,"[3904, 4962, 1020, 3953, 8638, 6914, 23, 2455, 4601, 5133]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021420093640124, 1.2022566442397282, 1.2684583435548682, 1.3639211208147997, 1.4969503568722315, 1.6100764107019179, 1.7682445747388273, 1.920374337561532, -2.0713341266392398, -2.260124264415527]"
86,"[1514, 9438, 4982, 3450, 9450, 330, 6168, 9758, 9644, 66]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.101480222244594, 1.2152296362338713, 1.3303431864666924, 1.4519050567005074, 1.5579445115007506, 1.6803592079216771, 1.813592369113042, 1.9662535312978418, 2.1681440875123466, 2.302062249918438]"
87,"[157, 2481, 5473, 5212, 2974, 2028, 4357, 7217, 5876, 2651]","[-1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, -1.0968397220983577, -1.2023763408211736, -1.3077254105001253, 1.4180472901694785, 1.5344617663177356, 1.6222006212302047, 1.739935702611162, 1.8979116886163565, 2.070280619878244, 2.2028579290341117]"
88,"[5856, 9781, 5522, 4093, 2040, 3490, 8747, 475, 1287, 5403]","[-1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, -1.1041368231310664, -1.2140352505966017, 1.3429115987054132, 1.4702203251067587, 1.613379884454313, 1.746194965333009, 1.9078488524938468, 2.073355604059282, 2.2260547723794017, 2.3985707680856763]"
89,"[7954, 6945, 7272, 4280, 5950, 147, 4266, 8710, 3001, 5120]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1047827866158744, 1.217558445555534, 1.3394779566886925, 1.4606887515738016, -1.538263502054358, -1.6174759205809408, -1.7060379511575163, -1.7761327133958498, -1.8262574002678371, -1.8444924738145982]"
