run,indices,signs,weights,results
442,"[5548, 8052, 5964, 4151, 384, 6859, 5771, 6899, 7302, 7660]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0787069877541708, 1.1620262710639695, 1.2460470765396918, 1.3252230368667466, 1.4119646008252509, 1.5191388806222512, 1.6035230376728424, 1.6740526387804728, 1.7695454365995658, 1.831218450308161]"
443,"[3906, 155, 1712, 3871, 5491, 1632, 1332, 3799, 5658, 2393]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785102865011937, 1.1617611778926409, 1.2480097665723107, 1.3342712172317888, 1.4173804247452317, 1.496197290075442, 1.5678633791449672, 1.6668650905278153, 1.7490274718403713, 1.7960031585774507]"
444,"[3663, 462, 1467, 1930, 136, 5190, 2419, 987, 533, 2436]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0756766863966, 1.155590419514342, 1.2434422336960018, 1.3298259704716329, 1.4149737088540393, 1.5032892513130132, 1.6040530776622373, 1.7177301522063835, 1.7963286097193367, 1.8644963795596463]"
445,"[5255, 5351, 5384, 368, 6000, 828, 615, 5510, 4279, 6438]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0769055149129374, 1.1579713684422819, 1.2421736352166783, 1.325795284541082, 1.399092044417187, 1.4672185690054658, 1.525352599708263, 1.6070061490936505, 1.6344021306343854, 1.6958481867182784]"
446,"[6436, 954, 4247, 1071, 6513, 4616, 2472, 6218, 4880, 7096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0758838292246484, 1.161708498937648, 1.2486153756338711, 1.3297673121190083, 1.4112228118881103, 1.489938607026566, 1.555134587899185, 1.5877783638607197, 1.6167792437291446, 1.6782398036451907]"
447,"[7859, 2243, 6834, 92, 6012, 4063, 5247, 1844, 4112, 1151]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0786893920318934, -1.1581813499429163, -1.2406254942735144, -1.3246413595836608, -1.4067610130348105, -1.5016192026766908, -1.594146629049239, -1.7121695635883634, -1.8414329976732624, -1.97053563034946]"
448,"[5498, 4212, 3800, 1552, 121, 4009, 3527, 7574, 1605, 7953]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0797127763560284, 1.15557663881669, 1.2436322200815322, 1.3270492879690152, 1.4101716417767234, 1.492778819382855, 1.5605160506585778, 1.6388092223595174, 1.7319768254222183, 1.89208334755191]"
449,"[176, 137, 927, 7804, 8015, 5666, 1144, 8137, 6727, 5468]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0781810421665807, 1.1561173129666868, 1.2302266301709985, 1.3198528847331406, 1.40656145363436, 1.4920068732296399, 1.576478621828369, 1.6748062984632444, 1.7719472215607088, 1.896895149904261]"
450,"[5903, 5945, 2337, 3289, 2439, 145, 4346, 2243, 5501, 833]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0720079060446839, 1.1489934803710469, 1.2389385332160028, 1.3286130932376028, 1.4120433428892232, 1.51537741437295, 1.601798774467598, 1.6909766060213767, 1.7671925556817212, 1.822145495402617]"
451,"[50, 5031, 6804, 38, 7353, 79, 465, 7373, 5809, 1670]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0795042760486524, 1.160631710250428, 1.2482176740675364, 1.3258330521863075, 1.4205709198333616, 1.511418942057979, 1.6289936106299425, 1.7091611485610494, 1.736194339610259, 1.8062253061398716]"
452,"[4009, 4312, 3857, 7532, 146, 2258, 1671, 354, 5869, 7987]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0758178325969452, 1.1552485966912622, 1.240630889945088, 1.3253584669639344, 1.4118309865012997, 1.499962345324766, 1.5691680336989988, 1.6741770166266574, 1.7232651098841165, 1.800139346023674]"
453,"[7085, 7986, 5402, 1198, 8048, 841, 6741, 6334, 51, 1277]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0772365186843718, 1.153766154255137, 1.2192896357337781, 1.3066813989775952, 1.3898641932419291, 1.4705831793513469, 1.5584323511990437, 1.6486903243338047, 1.734705150780625, 1.7377320767056823]"
454,"[3495, 7411, 5538, 1997, 7372, 3165, 6181, 5757, 4169, 7947]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778580811835812, 1.1561434370476058, 1.2451524281438582, 1.3342090710701282, 1.4185272304723566, 1.5076401599146343, 1.5804170944380516, 1.5916280501922788, 1.651792210346612, 1.6590083634943813]"
455,"[3357, 6795, 937, 8065, 2465, 5627, 7430, 3325, 7546, 8102]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0789733356914075, 1.1606386365141368, 1.2375930677073983, 1.3159102924873407, 1.387883659418441, -1.529262725896732, -1.6718759609683216, -1.8127395793439196, -1.9583670346818578, -2.0635509812778015]"
456,"[2533, 667, 757, 3691, 7554, 7289, 4771, 4794, 5687, 6782]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.074550404083425, 1.1508741543373064, 1.2392232183286596, 1.3240913633717837, 1.4031788395699332, 1.461025388871899, 1.542961968999535, 1.5862410759990369, 1.610214290308709, 1.6970299346735809]"
457,"[8164, 4730, 3079, 3992, 2003, 4272, 3095, 1562, 2799, 1664]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0791810617893853, -1.1638170548943172, -1.250200804108052, -1.3399870822668183, -1.423983046583483, -1.484260897119387, -1.5331861468245793, -1.6094042602363405, -1.6883926293655178, -1.8217101133726916]"
458,"[3448, 2175, 5939, 6535, 8200, 1732, 3590, 5463, 4066, 3443]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0733343719792126, 1.1564523731659353, 1.2449751822666277, 1.3316088058476978, 1.4126529547594924, 1.476362152467358, 1.530201461343317, 1.606512920763548, 1.645784313989288, 1.6511403595391716]"
459,"[3651, 1261, 6044, 81, 2919, 1460, 6687, 761, 6088, 586]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0780065571094797, 1.1623443372459412, -1.2478675815828575, -1.3334449535542965, -1.422859982429604, -1.4977375707270655, -1.604521850954961, -1.6823207959429762, -1.786771370382429, -1.8967730476546825]"
460,"[2191, 3289, 1889, 1437, 7376, 2857, 4023, 125, 7204, 4363]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0783486246673273, 1.1612762063912954, 1.2473744238102824, 1.33655071995826, -1.4239297111288765, -1.4363296713539389, -1.2943250810200868, -1.0327741429535735, -0.777955956563659, -0.7190132197249394]"
461,"[7913, 4618, 1656, 6710, 5166, 4606, 3244, 4751, 2964, 6748]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078955182275802, 1.1593457812309196, 1.242407891592333, 1.3304163154036437, 1.4215275444255127, 1.518407560264347, 1.6121425378856116, 1.6922517993566712, 1.794319622853991, 1.9068287338691101]"
462,"[1256, 1783, 4482, 5727, 1012, 7386, 420, 553, 7564, 6513]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0753923681721875, 1.1534333623123472, 1.227068792394425, 1.3071900305217916, 1.3914646758826101, 1.4881485230264415, 1.568536967238522, 1.6813360965612987, 1.8006447802721566, 1.901781036192668]"
463,"[1782, 6686, 884, 7675, 7480, 4567, 2205, 649, 5279, 3164]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0744979863385196, 1.1522153899510252, 1.2341908593094617, 1.322702817532059, 1.3980745302931556, 1.4677172381757821, 1.5161012822038387, 1.567057497067825, 1.6232084403184721, 1.6908580826554709]"
464,"[1654, 6801, 5542, 3749, 1547, 3800, 7956, 4141, 4126, 7691]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0796255934132009, 1.1632695028619147, 1.2488510594014517, 1.3332750438488468, -1.3886580534555053, -1.4943565557065364, -1.5582880644523522, -1.630276985819189, -1.7187264594311138, -1.8297961468496153]"
465,"[1673, 3171, 933, 4342, 3085, 4406, 3245, 6462, 85, 4106]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0761617412351645, 1.149714224171478, 1.2260623687330698, 1.2989095123280563, 1.3746344749201764, 1.4625276172878563, 1.5650476277840013, 1.6961455944152184, 1.773951888929572, 1.874959082225978]"
466,"[5070, 3457, 605, 3724, 5129, 6644, 8097, 7339, 1741, 2814]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780607283012682, 1.1581967959925548, 1.2403307650580324, 1.3212156259994783, 1.3894398777085135, 1.4479611753178994, 1.5247784825759072, 1.5981703563559932, 1.625008797451563, 1.7078968587850463]"
467,"[1880, 3375, 4592, 3794, 6242, 4481, 2539, 6859, 5277, 7115]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.080413222205364, 1.1615175385975114, 1.2524892120727478, 1.3362483786883914, 1.4109565301089306, 1.4697060466714442, 1.5065043341185842, 1.5697621155555133, 1.616807237524803, 1.7192654951081203]"
468,"[6365, 5957, 1135, 3617, 5177, 3124, 1267, 7337, 7137, 2669]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078238186046647, 1.1619796162971243, 1.2443573654670324, 1.3333276664652176, 1.4239833164388733, 1.5190763770634357, 1.58515649968084, 1.6465228958230436, 1.6878542422792215, 1.7961051590401496]"
469,"[3166, 4396, 6534, 1594, 7169, 282, 4179, 6578, 6553, 2153]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0771529337430361, 1.1513309820308975, 1.2380807859894631, 1.318315531275311, 1.4064007913142278, 1.4907791585446803, 1.5716525868436382, -1.665423028099865, -1.7376682807774262, -1.8498168578313487]"
470,"[166, 5152, 7483, 7941, 7620, 796, 4782, 1608, 4143, 5971]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783716044930354, 1.160931559356237, 1.239532597896512, 1.3238178997689631, 1.4127390570774976, -1.4936974700730268, -1.5898296416776059, 1.6660507225313594, 1.7659502072223403, 1.879391075382979]"
471,"[3852, 3919, 6665, 7825, 3226, 3374, 4799, 7033, 3168, 763]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.078875924780319, 1.1615459631761176, 1.247122218009716, 1.3363370772065963, -1.4170508754251567, -1.4952317369616175, -1.5355603398553428, -1.6016834634487367, -1.6510133260508488, -1.744125453300468]"
472,"[2033, 84, 2261, 1108, 1521, 2693, 135, 6173, 1828, 397]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0803752257291146, 1.1653828487267122, 1.2512171066736364, 1.3463552323324044, 1.4315136660083958, 1.5205308192267109, 1.5943284092603416, 1.6602615101744678, 1.761437356589797, 1.8201328118254847]"
473,"[504, 6021, 3818, 6852, 3795, 6673, 6316, 7819, 5401, 4818]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077975939662712, 1.1634082750380843, 1.249787891700971, 1.3345782628980831, 1.4256312713320465, 1.5094699561134635, 1.606125804964632, 1.6863133116659519, 1.7970140289252354, 1.8847245689881569]"
474,"[1866, 7025, 3526, 5087, 3214, 4966, 5958, 1889, 4775, 2881]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.07904878574307, 1.1572420277389608, 1.2357015856969271, 1.3264001382775377, 1.399978685050911, 1.4657448274992955, 1.5443812512009805, 1.6183451399891058, 1.714745664039696, 1.8287846242799104]"
475,"[688, 2797, 7583, 1542, 2714, 1599, 967, 7628, 6113, 1493]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0792207282406237, -1.1368710042389212, -1.0517172560253185, -0.897883121006009, -0.7426231350528367, -0.6839718347495591, -0.7442456627622882, -0.8745205496527089, -1.0179712892940957, -1.2021270940189033]"
476,"[7131, 2550, 6642, 2529, 4411, 3012, 1518, 4498, 2781, 7311]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0777819635958312, 1.1520472629351652, 1.2239686702406825, 1.3059838379779827, 1.3951058467005841, 1.5046560233316832, 1.599795592776973, 1.6640906601438565, 1.7371383854725573, 1.7550608833563288]"
477,"[1499, 4975, 3628, 2509, 1566, 7552, 1532, 1054, 3231, 4417]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0797525513295663, 1.1557527371010385, 1.238044744476088, 1.3168358079947986, 1.4090303880461579, 1.4875704016208, 1.5278662741760358, 1.5917299889014662, 1.627946874450995, 1.7407170815780462]"
478,"[6027, 6101, 161, 6340, 2067, 7874, 7539, 3387, 43, 4110]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0792852099420265, 1.162387806310673, 1.2464660989593332, 1.3357055181849686, 1.425504708317237, 1.505948080590618, 1.5864157541299215, 1.683724949496739, -1.7843339696926952, -1.901135911424797]"
479,"[4238, 1898, 1008, 6976, 5072, 2838, 6, 2968, 5004, 3167]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0769696980715207, 1.1621820486916048, 1.245982190648979, 1.3251036852731382, 1.40488215531315, 1.486286436846926, 1.575661382427263, 1.6237265038245006, 1.64010369272464, 1.66350378309994]"
480,"[4111, 1104, 3644, 58, 7677, 1665, 1090, 4887, 4217, 7385]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0782336474467737, 1.1615274150440944, 1.2476433702367675, 1.3211235669231067, 1.383074217029151, 1.4546749693276302, 1.5507103316327604, 1.573414346982267, 1.6776184377139913, 1.7728327171798797]"
